File:,D:\04.Project\13.고성능차량하중이동제어\04.Logic\JSNDCT_CorneringLogicAdded\TuningTool\JSNDCT_Cornering.spm
Project:,
System:,
User:,
Vehicle:,
Vehicle Type:,
Date Time:,
Comment:,

Recording Time:,2020-08-26 수 AM 11:36:35 ~ 2020-08-26 수 AM 11:38:16
Save Time:,0.000 ~ 100.460 sec

,[FLAG],[VALUE],1.leu8VehicleSpd,2.lou8FlagRoll,3.ldu8FlagDive,4.lsu8FlagAdSquat,5.lsu8FlagDecAdSquat,6.lsu8FlagNoseDwAdSquat,7.lnu8FlagTurn,8.lcu8FlagCornering,9.lcs8DfCornering[0],10.lis8DfOffset[0],11.lcs8DfCornering[1],12.lcs8DfCornering[2],13.lcs8DfCornering[3],14.lis8DfOffset[1],15.lis8DfOffset[2],16.lis8DfOffset[3]
56.570,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.580,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.590,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.600,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.610,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.620,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.630,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.640,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.650,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.660,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.670,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.680,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.690,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.700,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.710,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.720,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.730,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.740,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.750,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.760,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.770,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.780,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.790,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.800,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.810,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.820,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.830,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.840,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.850,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.860,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.870,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.880,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.890,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.900,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.910,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.920,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.930,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.940,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.950,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.960,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.970,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.980,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.990,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.000,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.010,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.020,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.030,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.040,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.050,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.060,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.070,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.080,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.090,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.100,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.110,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.120,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.130,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.140,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.150,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.160,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.170,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.180,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.190,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.200,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.210,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.220,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.230,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.240,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.250,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.260,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.270,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.280,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.290,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.300,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.310,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.320,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.330,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.340,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.350,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.360,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.370,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.380,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.390,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.400,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.410,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.420,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.430,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.440,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.450,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.460,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.470,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.480,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.490,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.500,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.510,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.520,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.530,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.540,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.550,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.560,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.570,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.580,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.590,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.600,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.610,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.620,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.630,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.640,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.650,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.660,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.670,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.680,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.690,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.700,,,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.710,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.720,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.730,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.740,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.750,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.760,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.770,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.780,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.790,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.800,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.810,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.820,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.830,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.840,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.850,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.860,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.870,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.880,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.890,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.900,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.910,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.920,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.930,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.940,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.950,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.960,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.970,,,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.980,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.990,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.000,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.010,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.020,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.030,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.040,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.050,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.060,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.070,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.080,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.090,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.100,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.110,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.120,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.130,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.140,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.150,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.160,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.170,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.180,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.190,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.200,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.210,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.220,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.230,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.240,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.250,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.260,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.270,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.280,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.290,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.300,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.310,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.320,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.330,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.340,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.350,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.360,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.370,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.380,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.390,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.400,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.410,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.420,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.430,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.440,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.450,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.460,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.470,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.480,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.490,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.500,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.510,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.520,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.530,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.540,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.550,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.560,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.570,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.580,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.590,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.600,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.610,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.620,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.630,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.640,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.650,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.660,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.670,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.680,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.690,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.700,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.710,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.720,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.730,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.740,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.750,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.760,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.770,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.780,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.790,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.800,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.810,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.820,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.830,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.840,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.850,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.860,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.870,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.880,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.890,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.900,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.910,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.920,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.930,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.940,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.950,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.960,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.970,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.980,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.990,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.000,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.010,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.020,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.030,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.040,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.050,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.060,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.070,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.080,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.090,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.100,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.110,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.120,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.130,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.140,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.150,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.160,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.170,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.180,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.190,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.200,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.210,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.220,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.230,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.240,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.250,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.260,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.270,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.280,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.290,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.300,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.310,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.320,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.330,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.340,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.350,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.360,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.370,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.380,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.390,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.400,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.410,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.420,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.430,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.440,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.450,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.460,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.470,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.480,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.490,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.500,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.510,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.520,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.530,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.540,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.550,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.560,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.570,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.580,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.590,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.600,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.610,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.620,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.630,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.640,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.650,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.660,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.670,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.680,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.690,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.700,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.710,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.720,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.730,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.740,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.750,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.760,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.770,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.780,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.790,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.800,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.810,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.820,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.830,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.840,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.850,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.860,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.870,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.880,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.890,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.900,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.910,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.920,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.930,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.940,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.950,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.960,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.970,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.980,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.990,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.000,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.010,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.020,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.030,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.040,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.050,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.060,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.070,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.080,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.090,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.100,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.110,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.120,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.130,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
